url,page_type,cidade,title_current,title_length,title_mobile_length,title_issues,meta_current,meta_length,meta_mobile_length,meta_issues,total_issues,status
uruacu-go/index.html,other,Move Maquinas Seo,Aluguel de Equipamentos em Uruaçu | Movemáquinas,48,48,✅,"Locação de empilhadeiras, plataformas elevatórias e transpaleteiras em Uruaçu, GO. Frota Clark, manutenção inclusa, entrega rápida. Movemáquinas.",145,120,✅,0,✅ OK
uruacu-go/manutencao-empilhadeira/index.html,manutencao,Uruacu,Manutenção de Empilhadeira em Uruaçu | Preventiva e Corretiva Clark | Movemáquinas,82,50,"Title muito longo (82 chars, ideal <70)","Manutenção preventiva e corretiva de empilhadeira em Uruaçu. Técnicos certificados Clark, atendimento in loco, plano de revisões. Movemáquinas: +20 anos no mercado.",164,120,"Meta muito longa (164 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s)
uruacu-go/pecas-e-assistencia-empilhadeira/index.html,pecas,Uruacu,Peças para Empilhadeira em Uruaçu | Assistência Clark | Movemáquinas,68,50,✅,"Peças originais Clark e assistência técnica para empilhadeira em Uruaçu. Garfos, mastro, hidráulico, motor. Entrega rápida, técnicos certificados. Movemáquinas: +20 anos de mercado.",181,120,"Meta muito longa (181 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",2,⚠️ 2 issue(s)
valparaiso-de-goias-go/aluguel-de-empilhadeira-combustao/index.html,aluguel,Valparaiso Deias,Locação de Empilhadeira a Combustão em Valparaíso de Goiás | Movemáquinas,73,50,"Title muito longo (73 chars, ideal <70); Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial)","Empilhadeira a combustão Clark para locação em Valparaíso de Goiás — modelos L25, GTS, S-Series e C-Series de 2.000 a 8.000 kg. Ideal para polo moveleiro, chapas de MDF/MDP e CDs de varejo na BR-040. Manutenção inclusa, valor sob consulta.",239,120,"Meta muito longa (239 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",6,⚠️ 6 issue(s)
valparaiso-de-goias-go/aluguel-de-plataforma-elevatoria-articulada/index.html,aluguel,Valparaiso Deias,Plataforma Articulada para Locação em Valparaíso de Goiás | Movemáquinas,72,50,"Title muito longo (72 chars, ideal <70); Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial)","Locação de plataforma articulada 12 e 15m em Valparaíso de Goiás. Braço com alcance lateral para galpões do polo moveleiro, construção civil e manutenção predial. Diesel ou elétrica, manutenção inclusa. Entrega pela BR-040.",223,120,"Meta muito longa (223 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",6,⚠️ 6 issue(s)
valparaiso-de-goias-go/aluguel-de-plataforma-elevatoria-tesoura/index.html,aluguel,Valparaiso Deias,Plataforma Tesoura para Locação em Valparaíso de Goiás | Movemáquinas,69,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Plataforma tesoura elétrica e diesel de 8 a 15m em Valparaíso de Goiás: ideal para galpões do polo moveleiro, lojas comerciais e centros de distribuição na Etapa A/B/C. Manutenção no contrato, entrega via BR-040. Movemáquinas.",226,120,"Meta muito longa (226 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
valparaiso-de-goias-go/aluguel-de-transpaleteira/index.html,aluguel,Valparaiso Deias,Locação de Transpaleteira Elétrica em Valparaíso de Goiás | Movemáquinas,72,50,"Title muito longo (72 chars, ideal <70); Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial)","Transpaleteira elétrica Clark para locação em Valparaíso de Goiás. Modelos WPio15, PWio20, PPXs20, SWX16 e WPX35 com lítio 24V para polo moveleiro, supermercados e comércio varejista da BR-040. Entrega no mesmo dia via BR-040, manutenção inclusa.",246,120,"Meta muito longa (246 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",6,⚠️ 6 issue(s)
valparaiso-de-goias-go/curso-de-operador-de-empilhadeira/index.html,curso,Valparaiso Deias,Curso de Operador de Empilhadeira NR-11 em Valparaíso de Goiás-GO | Movemáquinas,80,50,"Title muito longo (80 chars, ideal <70); Marca 'Clark' ausente (recomendado para diferencial)","Treinamento NR-11 para operadores de empilhadeira em Valparaíso de Goiás. Formação prática com Clark voltada ao polo moveleiro com 120 fábricas, centros de distribuição e comércio varejista do entorno do DF. 22h, certificado nacional válido 2 anos. Turmas presenciais e In Company nas indústrias da BR-040.",306,120,"Meta muito longa (306 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
valparaiso-de-goias-go/index.html,other,Move Maquinas Seo,Aluguel de Equipamentos em Valparaíso de Goiás | Movemáquinas,61,50,✅,"Locação de empilhadeiras, plataformas elevatórias e transpaleteiras em Valparaíso de Goiás, GO. Frota Clark, manutenção inclusa, entrega rápida. Movemáquinas.",158,120,✅,0,✅ OK
valparaiso-de-goias-go/manutencao-empilhadeira/index.html,manutencao,Valparaiso Deias,Manutenção de Empilhadeira em Valparaíso de Goiás | Preventiva e Corretiva Clark | Movemáquinas,95,50,"Title muito longo (95 chars, ideal <70)","Manutenção preventiva e corretiva de empilhadeira em Valparaíso de Goiás. Técnicos certificados Clark, atendimento in loco, plano de revisões. Movemáquinas: +20 anos no mercado.",177,120,"Meta muito longa (177 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s)
valparaiso-de-goias-go/pecas-e-assistencia-empilhadeira/index.html,pecas,Valparaiso Deias,Peças para Empilhadeira em Valparaíso de Goiás | Assistência Clark | Movemáquinas,81,50,"Title muito longo (81 chars, ideal <70)","Peças originais Clark e assistência técnica para empilhadeira em Valparaíso de Goiás. Garfos, mastro, hidráulico, motor. Entrega rápida, técnicos certificados. Movemáquinas: +20 anos de mercado.",194,120,"Meta muito longa (194 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
venda-de-maquinas-clark/index.html,other,Move Maquinas Seo,Empilhadeiras Clark à Venda em Goiânia | Movemáquinas,53,50,✅,"Catálogo de empilhadeiras e transpaleteiras Clark novas: combustão, elétricas e lítio. Distribuidor exclusivo em Goiás, garantia de fábrica e financiamento FCO.",160,120,✅,0,✅ OK
